node_id,lat,lon
123219782,33.9778411,-118.2936905
122585902,33.9770406,-118.2958815
1727341470,33.9770358,-118.2918703
123058784,33.9762213,-118.2958808
123058781,33.9778322,-118.2958822
122585903,33.9770321,-118.2980673
123694510,33.9762137,-118.2980706
123498803,33.9778139,-118.298064
122585907,33.977004,-118.3002814
1843130706,33.976206,-118.3002863
123498806,33.9778168,-118.3002816
122585910,33.9770086,-118.3024282
122585913,33.9770069,-118.304618
123019231,33.9761871,-118.3024349
123019229,33.9778226,-118.3024188
122585915,33.976989,-118.3067935
123289668,33.9761827,-118.3046236
123289666,33.9778237,-118.3046164
123287797,33.9761832,-118.3067976
123287795,33.9777953,-118.3067935
122585918,33.97699,-118.308976
122585921,33.9769816,-118.3111881
1364714413,33.9761756,-118.3089821
3577630780,33.9777941,-118.308976
122991490,33.9761679,-118.3111888
122991488,33.9778077,-118.3111874
122585927,33.9773536,-118.2783187
122585932,33.977354,-118.2803372
1716287935,33.9773729,-118.27393
123672796,33.9764926,-118.2783099
123498813,33.9781734,-118.2783212
123280897,33.9781766,-118.2803486
122585938,33.9770025,-118.313367
122585941,33.9770213,-118.3158695
122737147,33.9778054,-118.3133653
122737149,33.9761855,-118.3133687
123339051,33.9763865,-118.3158746
123339049,33.977809,-118.3158655
122585950,33.9773534,-118.2813388
122585953,33.9773492,-118.2826858
122855686,33.976466,-118.281397
122585955,33.9773694,-118.2837936
3577630779,33.9782346,-118.2826825
123242051,33.9764637,-118.2826831
122873706,33.9782942,-118.2837818
122873708,33.9760826,-118.2837795
122585961,33.9773663,-118.2848722
123275730,33.9782866,-118.2848742
122585963,33.977361,-118.2859574
123275732,33.9760751,-118.2848778
1833401743,33.9773536,-118.2870782
123315784,33.9760704,-118.2859569
123315783,33.9782771,-118.2859656
122585970,33.9772433,-118.2892578
123182847,33.9763688,-118.2892398
123182844,33.9782027,-118.2892629
1727346606,33.9772414,-118.2915839
1774095078,33.9772621,-118.2870789
122585980,34.21281,-118.6125902
122735274,34.2128073,-118.6136925
122585982,34.2147617,-118.612591
123000643,34.2128146,-118.6115
122585984,34.2101293,-118.6121309
122735271,34.2101277,-118.613693
2452344652,34.2101301,-118.6114749
122585987,34.2085597,-118.6121091
122585998,34.215564,-118.6123644
122735276,34.2155635,-118.613703
123000637,34.2155671,-118.611457
122585999,34.216344,-118.6123612
122586001,34.2171153,-118.6123585
123589494,34.2163414,-118.6144032
122586002,34.2178751,-118.612366
123018826,34.2171136,-118.61438
122586003,34.2186939,-118.612361
123638073,34.2178757,-118.614387
123377650,34.2186698,-118.6143977
122586009,34.2503048,-118.6126158
122586011,34.2510423,-118.6126192
122735304,34.251041,-118.6136795
123531535,34.2510348,-118.6115048
122586017,34.2540279,-118.6126122
122893073,34.2549563,-118.6104401
122849449,34.2540548,-118.6114208
122586025,34.1781051,-118.6121865
122586032,34.1789303,-118.6121851
123000648,34.1781024,-118.6112903
122735292,34.1779771,-118.612959
122586040,34.2204961,-118.6131243
122586043,34.2214023,-118.6131222
123000632,34.2205076,-118.6120538
123732436,34.2204723,-118.6147331
122586048,34.2222221,-118.6131212
123298672,34.2213914,-118.6137163
123654903,34.2222199,-118.613717
122586051,34.2232437,-118.613299
122586059,34.2258169,-118.6131208
122845938,34.2227303,-118.6147587
122845936,34.2234299,-118.6120565
122586066,34.226916,-118.6130392
123291436,34.2248396,-118.6147895
122586067,34.2271575,-118.6125229
123462870,34.2270842,-118.6135313
122586071,34.2273426,-118.6111278
122893178,34.228198,-118.6110314
122845933,34.2234334,-118.6109406
122586082,34.1915178,-118.6124395
122586089,34.1928514,-118.6124421
122929933,34.1915176,-118.6132859
123000678,34.1914312,-118.6111013
123748748,34.1924047,-118.6134714
123332211,34.1928636,-118.6114814
122586099,34.1749109,-118.6124002
122586104,34.1737793,-118.6123246
122640341,34.1755844,-118.6146186
122893085,34.1763606,-118.6102538
122586106,34.1729052,-118.6123211
123563837,34.1737694,-118.6146137
1470904753,34.1728988,-118.6142614
122732768,34.1720017,-118.6102348
122586110,34.2439554,-118.6125934
122586112,34.2445361,-118.6125948
122586115,34.2457029,-118.6128275
3564410426,34.2445938,-118.6138349
122735318,34.245442,-118.6134808
122970217,34.2459288,-118.6114811
122586123,34.2426969,-118.6125712
122684408,34.2427166,-118.6115555
122586126,34.2430588,-118.6125634
9412531999,34.242678,-118.6147925
9412532008,34.2423791,-118.6125818
122586160,34.0914359,-118.3888128
122924834,34.0937282,-118.3886583
122586164,34.0913518,-118.3897609
122586167,34.0913604,-118.3914569
123196268,34.0920286,-118.3914547
122586192,33.9712287,-118.4578195
122586194,33.971693,-118.4569294
123045261,33.9706697,-118.4574116
123018280,33.971777,-118.4582281
123045262,33.9711394,-118.4565229
123018283,33.9722407,-118.457332
122586443,34.1613366,-118.5825497
122586459,34.1619702,-118.5825714
122586593,34.1619842,-118.5787634
123473968,34.1620344,-118.5840238
123481960,34.1602029,-118.5809468
122586638,34.069818,-118.4696256
2136534518,34.0698972,-118.4699493
122586641,34.0693428,-118.4685717
122688456,34.0686347,-118.4699697
123055401,34.0708481,-118.4690681
123002370,34.0701186,-118.4682217
122586643,34.0685356,-118.4678379
122586645,34.0677478,-118.4668589
122586657,34.2877854,-118.5329414
3960764167,34.2898858,-118.5344557
123220023,34.2870384,-118.5319479
123220017,34.2892753,-118.5350363
122586674,34.2901337,-118.5349202
122586687,33.9739758,-118.4598449
122586695,33.9744464,-118.4589505
123168157,33.9734292,-118.4594412
122862561,33.9745296,-118.4602534
123168159,33.9738958,-118.4585488
122862564,33.9749983,-118.4593618
122586711,34.2065798,-118.5393485
10738169191,34.2065794,-118.539242
122586715,34.20658,-118.5417011
122790710,34.2056725,-118.5393746
122790713,34.2056691,-118.5416965
122586735,34.206649,-118.4443796
122703711,34.2048332,-118.4470798
122790738,34.2057411,-118.4409301
122617004,34.2071557,-118.4443834
122790740,34.2057439,-118.4443808
122586749,34.2065565,-118.3988467
122586751,34.206568,-118.3996502
122617309,34.2073168,-118.3988472
122617312,34.2073103,-118.3980313
122586754,34.2065657,-118.4001571
122617014,34.2080495,-118.4002512
122586757,34.2065755,-118.4004209
123247227,34.2059359,-118.4001514
123073511,34.2075065,-118.4004153
122586765,34.2066656,-118.4012598
122586771,34.2068208,-118.4024539
122719707,34.2073665,-118.4011989
122586785,34.2067082,-118.4033344
361582819,34.2074091,-118.4025103
122586799,34.2066379,-118.4749389
122586801,34.2066322,-118.476117
122650907,34.2074558,-118.4738874
122872895,34.2084494,-118.4749517
123021668,34.2048262,-118.4749469
122586803,34.2066376,-118.4771333
123021671,34.2048286,-118.4761071
122586805,34.2066381,-118.478224
122617250,34.2075453,-118.4771277
123021673,34.2048227,-118.4771337
122586808,34.2066351,-118.4793055
122667763,34.2048241,-118.4782176
122586811,34.2066396,-118.4803811
122872900,34.2084478,-118.4793184
123021676,34.2048251,-118.4793092
122586814,34.2066373,-118.4814707
122872902,34.2084456,-118.4803707
123021678,34.2048257,-118.4803727
122586817,34.2066351,-118.4825248
122872905,34.2084431,-118.4814629
123021679,34.2048177,-118.481502
122586820,34.2066341,-118.4836845
122872907,34.2084459,-118.4825288
123021685,34.2048264,-118.4825276
122617035,34.2075377,-118.4836882
122790868,34.2057232,-118.4836843
122586822,34.2066267,-118.4859436
122617036,34.2075295,-118.485942
122790870,34.205718,-118.4859452
122586829,34.2065101,-118.5884847
123021721,34.204691,-118.5884848
122873050,34.2083178,-118.588495
122586832,34.2065041,-118.5896326
122586834,34.2065053,-118.590645
122810054,34.2076725,-118.5896271
122810051,34.2046868,-118.5895901
122617281,34.20735,-118.590645
122790926,34.2056413,-118.5906391
122586837,34.2065035,-118.592866
122617284,34.207349,-118.5928671
122790927,34.2056244,-118.5928617
122586839,34.2064975,-118.595488
122934449,34.2046842,-118.5943009
122586841,34.2065035,-118.5966639
123021724,34.2046796,-118.5954909
123021731,34.2046798,-118.5966631
122873061,34.2083126,-118.5966755
122586844,34.2065734,-118.5480252
123383371,34.207241,-118.5480352
123021825,34.2047508,-118.548313
122976789,34.2047519,-118.5491659
122586851,34.2065985,-118.5240681
122586853,34.206598,-118.5251656
122755718,34.2084119,-118.524066
122755716,34.2047834,-118.5240618
122872963,34.2084123,-118.525156
123021788,34.204788,-118.5251578
122586858,34.2066389,-118.4356445
122790761,34.2057462,-118.4356454
122714626,34.2057856,-118.4382461
122790759,34.2057348,-118.4334799
122586870,34.2066485,-118.451274
122586874,34.2066535,-118.4531109
122790778,34.205747,-118.4531145
122586876,34.2066516,-118.455293
122617052,34.2075614,-118.4531147
122727787,34.2057454,-118.4552999
122586880,34.2066517,-118.4574723
122617055,34.207562,-118.4552952
122617058,34.207562,-118.4574713
122724218,34.2057514,-118.4574699
122586890,34.2071532,-118.5603254
122586899,34.2071652,-118.5595861
122975527,34.2080749,-118.5604123
122790790,34.2059633,-118.5603143
123719688,34.2080744,-118.5595746
122586902,34.2071723,-118.5592886
3701718365,34.206469,-118.5592893
122586906,34.2072974,-118.5588189
122586921,34.2073319,-118.5579108
123666114,34.2080899,-118.5587659
122586968,34.2065582,-118.5579109
122586934,34.2066384,-118.6196741
122586937,34.2064389,-118.6207288
122974872,34.2047514,-118.6198015
122586941,34.2066738,-118.6210526
122586954,34.2065718,-118.5502649
366631793,34.2065681,-118.5493474
123021827,34.2047553,-118.5502654
122586961,34.2065657,-118.5524509
122698782,34.2047493,-118.551356
123021829,34.2047503,-118.5524509
122586963,34.2065647,-118.5535429
122586965,34.2065586,-118.5557349
123021832,34.2047466,-118.5535424
3643161516,34.2074423,-118.5557314
122790916,34.2056576,-118.5557278
122790787,34.2059691,-118.5579041
122586981,34.2068512,-118.5142484
122617218,34.2075527,-118.5142478
122790735,34.2060517,-118.5142463
122586986,34.2068468,-118.5175572
122790839,34.2061468,-118.517554
122617220,34.2075527,-118.5175383
122586994,34.2066454,-118.392143
122790845,34.2057368,-118.3921344
122587011,34.2066241,-118.370334
122587015,34.2066427,-118.3747025
122873177,34.208459,-118.370337
123021943,34.2048316,-118.37033
122587019,34.2066383,-118.3768724
122617145,34.2075472,-118.3747075
122790803,34.2057271,-118.3746973
122617147,34.2075469,-118.3768823
122790808,34.2057274,-118.3768664
122587022,34.2066454,-118.3790511
122587025,34.2066525,-118.3801353
122790812,34.2057289,-118.3790527
122617149,34.2075531,-118.379059
122739313,34.2084658,-118.3801427
122739312,34.204823,-118.3801409
122587029,34.2066525,-118.3812339
122873185,34.2084664,-118.3812328
123021953,34.2048268,-118.381249
122587033,34.2066525,-118.382324
122587036,34.2066454,-118.3834054
122873186,34.208467,-118.3823438
122873189,34.2084682,-118.3834332
123021959,34.2048208,-118.383414
122587042,34.2066596,-118.3844783
122873192,34.2084681,-118.3844858
123021961,34.2048292,-118.3845051
122587046,34.2066415,-118.3855677
122873194,34.2084693,-118.385576
123021963,34.2048193,-118.385613
122587049,34.2066525,-118.3866413
122873197,34.2084693,-118.386646
123021964,34.2048365,-118.3866545
122587052,34.2066577,-118.387799
123262149,34.207665,-118.3890854
122790844,34.2057509,-118.3877865
122873198,34.2084711,-118.387793
122587063,34.2057405,-118.6245735
122587065,34.2057405,-118.6257166
122828592,34.2064706,-118.625728
122790953,34.205016,-118.625645
122587074,34.2066402,-118.3637799
122587077,34.2066381,-118.3648648
373513666,34.2066496,-118.3629718
122873172,34.2084649,-118.3637744
123021932,34.204834,-118.3637674
122600165,34.2048332,-118.3648574
122600167,34.2084577,-118.3648559
122587097,34.2071041,-118.5723047
2528794361,34.207093,-118.5753836
122587100,34.2071266,-118.5797533
122610082,34.2059167,-118.5797548
2053399917,34.2083346,-118.5797606
122587116,34.2065643,-118.5819402
122587118,34.2065586,-118.5823715
122617272,34.2074828,-118.5819425
122790906,34.2055407,-118.5819359
122587137,34.2066513,-118.4618414
122587138,34.2066419,-118.4640296
122790854,34.2057409,-118.4618426
122617234,34.2075542,-118.4618454
370573994,34.2066428,-118.4659681
122617237,34.2075505,-118.4640301
122790856,34.2057329,-118.4640227
122587142,34.2066421,-118.466211
122587146,34.206639,-118.467306
122617239,34.2075485,-118.4662123
123021881,34.2048251,-118.4662129
122587149,34.2066351,-118.4677851
122617176,34.2075522,-118.4673048
122668748,34.2048307,-118.467302
122600119,34.2060423,-118.4677796
122587153,34.2066397,-118.4705769
122587159,34.2066348,-118.4728508
122617155,34.2074609,-118.4705846
123021883,34.2048229,-118.4705783
122617157,34.207457,-118.4728541
123021885,34.2048254,-118.472758
122587170,34.20694,-118.4946073
122587173,34.2069335,-118.4967656
369031120,34.2069406,-118.4944031
122617257,34.207652,-118.4946173
122790876,34.2062382,-118.494608
122617262,34.2076563,-118.4967656
122790879,34.2062311,-118.4967656
122587230,34.2061231,-118.587231
122587233,34.2061211,-118.588119
123161712,34.2064487,-118.5872288
122790931,34.20541,-118.5872275
122587278,34.2064796,-118.6003109
123021737,34.204674,-118.599046
122587282,34.2064875,-118.6016092
122873073,34.2083052,-118.6003161
122885767,34.2046754,-118.6003011
122587285,34.2064833,-118.6028893
123021742,34.2046714,-118.6015962
122873076,34.2083014,-118.6016006
123021744,34.2046675,-118.6028848
122873079,34.2083006,-118.6028969
122599610,34.2046626,-118.6044264
122599612,34.2082977,-118.6044324
122587298,34.2066328,-118.6112718
122587302,34.2064237,-118.6134918
122735369,34.2058715,-118.6136184
122587315,34.207364,-118.4098071
122847333,34.206853,-118.4096955
122587318,34.2071937,-118.4109895
122847336,34.2086559,-118.4100818
123318807,34.2114979,-118.4116585
122617065,34.2078964,-118.4120988
122587331,34.20634,-118.583673
122587334,34.20634,-118.5841279
122617345,34.2071543,-118.5841271
122790983,34.205533,-118.5841219
122587346,34.2061819,-118.5451318
122587351,34.2062699,-118.5460222
122637409,34.2055361,-118.5463244
122617164,34.2074837,-118.546988
122587365,34.2064428,-118.5295195
122746646,34.2074664,-118.5284366
122872973,34.2084029,-118.5295279
123021792,34.2047763,-118.5295222
122587372,34.2057527,-118.6275099
122587376,34.205863,-118.6305434
123352406,34.2065035,-118.6275085
1537103261,34.2051841,-118.6276839
122587379,34.2059798,-118.6310991
123095047,34.2064456,-118.6299564
122587381,34.2059838,-118.6321799
122617107,34.2065019,-118.6284178
122790956,34.2049199,-118.6277626
122865748,34.2082631,-118.6322125
122865746,34.2048447,-118.6321736
122587382,34.2059791,-118.6328127
122587384,34.2059774,-118.6337122
123737599,34.2077019,-118.6328139
122587386,34.2059747,-118.6344436
122601946,34.2072052,-118.6337387
122587390,34.2059739,-118.6362392
8581193337,34.2052153,-118.6344327
123021704,34.2047196,-118.6363551
122587392,34.2059835,-118.6369786
123363606,34.2069309,-118.6369727
122587394,34.2062029,-118.6383521
3787650945,34.2054091,-118.6384703
122587398,34.2064123,-118.6389863
123025999,34.2029606,-118.6393486
123363631,34.206939,-118.6400509
123026013,34.2089711,-118.6382235
122587835,33.973431,-118.4582079
122751363,33.9733415,-118.458145
122587979,34.1221004,-118.364214
123578943,34.1220743,-118.3638407
122587982,34.1225076,-118.3640849
122587983,34.1229144,-118.3629678
122587992,34.0341094,-118.3124225
122587995,34.0339111,-118.3126352
122817140,34.0347721,-118.3123969
122737109,34.0338788,-118.3133247
122588561,34.2968897,-118.5195958
122588566,34.2973281,-118.5193531
122693984,34.2964101,-118.520949
122693980,34.2965822,-118.5184679
122588659,34.2614603,-118.3059612
5825160169,34.261467,-118.3059612
123134853,34.2614495,-118.3052384
318060004,34.2596498,-118.3059677
122588662,34.2633278,-118.3059603
123642461,34.2633283,-118.3070432
123291139,34.2633275,-118.305397
122588674,34.2714152,-118.3066174
123403414,34.2714164,-118.3070779
122588695,34.2714138,-118.306211
122588675,34.2719688,-118.3066181
122588690,34.2680495,-118.3061951
122588693,34.2697004,-118.3062084
122716563,34.268047,-118.3070622
122716562,34.2680462,-118.3053238
123373118,34.2696997,-118.3070763
123291120,34.2697013,-118.3053339
5746940413,34.2715309,-118.305533
122588713,34.2560238,-118.30593
122588717,34.2578624,-118.3059576
123598830,34.2560308,-118.3070402
5311155097,34.2560217,-118.3049079
122588719,34.2588454,-118.3059637
122937754,34.2578729,-118.307049
122588753,34.1443084,-118.5596549
122588770,34.1447523,-118.5591167
122749097,34.1410516,-118.5606152
123094263,34.1449168,-118.561575
122588818,34.1467414,-118.5616923
123708538,34.1444967,-118.5588845
122588834,34.1479455,-118.5633561
123094265,34.1460938,-118.5624335
122601687,34.148165,-118.561258
122588838,34.1487542,-118.5637054
10914099175,34.1475908,-118.5640115
122588852,34.1515992,-118.5630678
123091314,34.1486491,-118.5640615
122775988,34.1513363,-118.561872
122588883,34.1538519,-118.5630181
122588900,34.1557215,-118.5624679
122679291,34.1540367,-118.562044
122588917,34.1564868,-118.5616068
122781408,34.1539015,-118.5605305
122588928,34.1574909,-118.5609416
123067779,34.1520845,-118.5593692
2452353564,34.1583521,-118.5629644
122613743,34.1567788,-118.5564659
122588979,34.0492306,-118.4881377
123121039,34.048909,-118.489714
536314606,34.0490597,-118.4880877
122588982,34.0471568,-118.487554
123475048,34.0468531,-118.4890652
122588986,34.0449342,-118.4860631
123306641,34.0474614,-118.4860489
123306643,34.0456745,-118.4851522
122588989,34.0433946,-118.4842816
123171760,34.0441249,-118.4833813
122589064,33.990421,-118.422863
950801821,33.9897159,-118.4243068
8934193085,33.9910901,-118.4214968
122874727,33.9892512,-118.4237553
122589066,33.9896629,-118.42442
122589070,33.9887838,-118.4262143
123271925,33.9883521,-118.4254767
122589074,33.9879504,-118.4279166
123450048,33.989437,-118.4266696
123007179,33.9873069,-118.4273504
122589077,33.987861,-118.428123
122589081,33.9868946,-118.4300972
123007155,33.9884973,-118.4285669
122589084,33.9860132,-118.4318873
123458712,33.9875097,-118.4305904
123359477,33.9860917,-118.429404
122775073,33.9866507,-118.4323357
122775077,33.9850349,-118.4312038
122589221,34.1685047,-118.5639148
122589227,34.1685036,-118.5658692
122589347,34.168355,-118.5658686
123517817,34.1695238,-118.5658709
122589243,34.1669821,-118.5500886
122589251,34.1670039,-118.5510671
122977061,34.1652042,-118.5500793
122589287,34.1676176,-118.5523
122698877,34.1660768,-118.552207
2452366665,34.1676424,-118.5534805
123627661,34.1671183,-118.5523196
122589299,34.1676516,-118.5578323
2452366664,34.1666613,-118.5578354
122782778,34.1696273,-118.5578307
122589320,34.1677073,-118.5465948
122589326,34.1676829,-118.5482934
122637290,34.1690558,-118.5465879
122637289,34.1662239,-118.5465903
122589350,34.168356,-118.5669133
122782775,34.1675733,-118.5658683
123075466,34.1660684,-118.5669074
122589369,34.1681174,-118.5684904
123075468,34.1705913,-118.566918
122731830,34.1659338,-118.5684843
122589372,34.1681117,-118.5696463
122731832,34.1705641,-118.5684038
122691811,34.16593,-118.569645
122589373,34.1681156,-118.5709771
122691820,34.1705619,-118.5697835
122589396,34.1668711,-118.5743541
123040746,34.1659211,-118.5705568
1831597100,34.1709718,-118.5709304
122589397,34.1667381,-118.5753963
122589400,34.1666347,-118.5762378
123597018,34.1655285,-118.5755553
123466678,34.1677126,-118.5762002
122589412,34.161801,-118.5202595
122589416,34.1628162,-118.5228885
122852633,34.1629274,-118.5202787
6515858845,34.1604451,-118.5206783
122589420,34.1632326,-118.5239747
6517068094,34.1638495,-118.5228143
122720507,34.1604356,-118.522916
122589422,34.1636083,-118.5249306
122755807,34.1600862,-118.524002
122589425,34.1640687,-118.5261631
122852635,34.1644875,-118.5244399
123631404,34.1619754,-118.5250924
122589428,34.1643859,-118.5272495
123162645,34.1619767,-118.526183
367911399,34.1652425,-118.5272512
123014547,34.161977,-118.5272439
122589509,34.1710439,-118.6145899
123382873,34.170136,-118.6145924
122589512,34.1710484,-118.6167774
122732770,34.1719747,-118.6145958
122732773,34.1719669,-118.616786
122949556,34.1701348,-118.6167771
122589535,34.171337,-118.6303441
1870801780,34.1719289,-118.629564
122589542,34.171234,-118.5846663
122589545,34.1709313,-118.5854289
3827861013,34.1719797,-118.5854298
123006450,34.1702385,-118.5854261
122589570,34.1709633,-118.6342409
122589580,34.1709545,-118.6353028
122589587,34.1709698,-118.6364479
122727600,34.1700877,-118.6353625
122732790,34.1719135,-118.636464
122821719,34.1701092,-118.6364249
122634121,34.1701065,-118.6397732
122589626,34.1706051,-118.6451721
122589634,34.1701713,-118.645892
122732305,34.1705609,-118.6477716
122589665,34.1692563,-118.6483177
122589674,34.1691102,-118.6493602
123102458,34.1695897,-118.6492694
122589710,34.0524324,-118.4283626
122589712,34.0512868,-118.427373
1773238948,34.05358,-118.429337
123476020,34.0519152,-118.4292303
123529415,34.0530193,-118.4273852
122589714,34.0502436,-118.4264405
122989896,34.0504025,-118.427935
122589717,34.0494968,-118.4258238
123529410,34.0535661,-118.426472
122853217,34.0489759,-118.4266989
1686576830,34.0481007,-118.4246109
1773564639,34.050286,-118.4252324
122589725,34.0478821,-118.4244285
122589729,34.0460438,-118.4228309
2005333484,34.0477391,-118.424895
123238062,34.0481839,-118.4233607
122589733,34.0454478,-118.4223263
123476022,34.0454063,-118.423651
123111829,34.0463069,-118.4226771
122589736,34.0447368,-118.4217101
122939349,34.0467077,-118.4201994
122589741,34.0439932,-118.4210928
122803665,34.0459962,-118.4195851
123476027,34.0434814,-118.4219887
123015497,34.0451691,-118.4190586
122589747,34.0432543,-118.4204806
122589753,34.0425403,-118.419887
1712565735,34.0422148,-118.4222467
123015496,34.0444218,-118.4184393
1712565654,34.0415191,-118.4216782
123015495,34.0437242,-118.4178646
122589759,34.0418447,-118.419314
1712565739,34.040819,-118.421088
122815061,34.0425163,-118.4181209
1834863774,34.0416823,-118.4191701
122589764,34.0407646,-118.417939
8086659892,34.0382522,-118.4185966
122589767,34.0403126,-118.4170257
1773238941,34.0415842,-118.4188876
122863015,34.0377365,-118.4176958
122863014,34.040966,-118.4168557
122589796,34.3008382,-118.4122365
122589798,34.30121,-118.4117421
122589801,34.3014773,-118.4114333
122844294,34.3025988,-118.4132899
122589820,34.2990621,-118.4152932
122735763,34.2989048,-118.4151761
122735766,34.2995922,-118.4158263
123320362,34.3012984,-118.4133502
122589830,34.0280067,-118.2472809
122594770,34.0284337,-118.2468743
250755074,34.0256631,-118.2436051
122589835,34.0257614,-118.2435388
122607594,34.0264911,-118.2430401
122589843,34.025217,-118.2415011
613372846,34.0260072,-118.2412088
250245036,34.0248626,-118.2401559
122977530,34.0737444,-118.301696
1721407626,34.0753082,-118.3004207
122590160,34.0885293,-118.3004949
282378156,34.086254,-118.3016401
122613878,34.0885217,-118.2990667
122590162,34.0908306,-118.3005031
123031830,34.0885327,-118.3018838
122590165,34.0952312,-118.3005243
123031897,34.0908258,-118.301235
122613888,34.0908337,-118.2994267
123031899,34.0951904,-118.3012638
122613891,34.0952717,-118.2994385
122677668,34.0966536,-118.3031673
123102700,34.099362,-118.3021777
122590358,34.1785757,-118.6527858
122590362,34.1792285,-118.6520578
122993560,34.1795773,-118.6534776
122993559,34.1777781,-118.6522988
122590364,34.1797089,-118.6517059
122633688,34.1817806,-118.6535076
123299212,34.1797149,-118.6505862
122590370,34.1815439,-118.6516757
122590372,34.1823882,-118.651682
122633500,34.1813715,-118.6495608
122964815,34.1822251,-118.6499714
123163484,34.1834431,-118.6499837
122964820,34.1824923,-118.6528633
122590548,34.3019683,-118.5072801
297585820,34.3037256,-118.501959
122762338,34.3021123,-118.5083489
122983677,34.3015223,-118.5064881
122590560,34.0728158,-118.1829076
479376129,34.0728016,-118.1840835
123220901,34.0756316,-118.1829275
122923436,34.0719253,-118.1830502
122591064,34.2614484,-118.30432
123134850,34.2614491,-118.3049107
318059144,34.2596432,-118.3043285
123041291,34.2614532,-118.3027088
122591072,34.2560144,-118.3037839
122591081,34.2560136,-118.3035836
318059148,34.2596238,-118.3037562
123291184,34.2560198,-118.3044571
122591078,34.2538496,-118.3035609
123041285,34.2560275,-118.3026797
122591105,34.0472346,-118.3326075
611608869,34.0463713,-118.3330789
1846469384,34.0467636,-118.3342044
123039323,34.0469989,-118.3318668
122591389,34.1267573,-118.4881348
122891223,34.1284798,-118.4897657
123664916,34.1260953,-118.4884293
122591396,34.1294871,-118.488269
563239231,34.1300576,-118.4882204
122822201,34.1294624,-118.4902558
1783984071,34.1318558,-118.2312316
122591416,34.0773793,-118.466192
122796625,34.0790222,-118.4647467
122591426,34.077908,-118.467113
122591490,34.2829721,-118.3822696
122591492,34.2832648,-118.3825793
122689533,34.283139,-118.3820377
122689531,34.2825206,-118.3829001
122591497,34.2821957,-118.3808055
122591500,34.281735,-118.3803264
1934597161,34.2828576,-118.3802578
122663055,34.2820025,-118.3823405
122591502,34.2811817,-118.3797512
122815897,34.2818695,-118.3801003
122591504,34.2796546,-118.3781442
122632774,34.2816959,-118.3790431
122632780,34.2803048,-118.3808876
122591508,34.278829,-118.3773534
122831836,34.2788128,-118.3793485
122831834,34.2801909,-118.3774237
123175116,34.2783014,-118.3780643
122591510,34.2781755,-118.3766294
123455282,34.2773085,-118.3778527
122591518,34.3243735,-118.4258091
122591521,34.3248601,-118.4263032
122782064,34.3249484,-118.4253796
122591529,34.3180706,-118.4183675
122591531,34.3187701,-118.419285
123129217,34.3167266,-118.4198298
123129214,34.3209984,-118.4150639
122591534,34.3194122,-118.4201196
122644432,34.3174445,-118.4207731
122617370,34.3200965,-118.418155
122591537,34.3200468,-118.420953
123489121,34.3180885,-118.4216145
123563670,34.3201198,-118.4195355
123155940,34.3187313,-118.4224543
122591540,34.3207713,-118.4218636
122591542,34.321415,-118.4227212
123489124,34.3194349,-118.4233678
122669066,34.3220984,-118.42037
1831553354,34.3218749,-118.423309
122669068,34.3227476,-118.4212363
122971217,34.3194008,-118.4247352
122591546,34.3221,-118.423615
122591548,34.3224,-118.424015
122669069,34.3234261,-118.4221091
122591550,34.3227737,-118.4244562
123115433,34.3203752,-118.4262679
122669070,34.3241046,-118.4229731
122591552,34.3234417,-118.4253856
122680773,34.3209021,-118.4269568
122669072,34.3247706,-118.423871
123115436,34.3214319,-118.4276316
122591716,34.2826055,-118.519113
122591738,34.2832776,-118.5213385
122591743,34.2836955,-118.5224242
122680220,34.2863557,-118.522007
122591768,34.2867777,-118.5262948
122845553,34.2823651,-118.5229646
122591774,34.286779,-118.5267389
123506898,34.2871796,-118.5262568
122720385,34.2879958,-118.5276241
122720383,34.2825088,-118.5255751
122591828,34.0491236,-118.5266324
123071550,34.0502123,-118.5263709
2625045416,34.0488434,-118.526702
122591836,34.0509159,-118.5272072
122591842,34.0497882,-118.5175029
122783175,34.0515485,-118.5180741
122783173,34.0479995,-118.5168953
122591843,34.049633,-118.518502
123382640,34.0514045,-118.5189214
122591844,34.049473,-118.5195212
122941155,34.0478239,-118.5181104
122591848,34.0493207,-118.5205217
122672472,34.051303,-118.5199168
122941156,34.0476639,-118.5191162
122867878,34.0513297,-118.5209535
122867876,34.0475084,-118.520122
122591850,34.0491685,-118.5215369
122591853,34.0490107,-118.522538
123008624,34.0515109,-118.5220455
122941158,34.0473617,-118.52113
122591856,34.0488662,-118.5235472
122941160,34.0472017,-118.522141
123081680,34.0515909,-118.5231093
122591860,34.0486962,-118.524582
122672480,34.0514419,-118.5241091
122787466,34.0470528,-118.5231368
122591862,34.0486574,-118.5256423
123109142,34.0511508,-118.525119
122767165,34.0482129,-118.5244833
122592023,33.9492887,-118.2489951
122592031,33.9490653,-118.2490069
122592032,33.9490402,-118.2480081
122592034,33.949033,-118.2476484
123100607,33.947496,-118.2481106
122592037,33.9490176,-118.2471088
6438118440,33.9511403,-118.2475654
122592040,33.9489937,-118.24616
123113345,33.9474998,-118.2471784
122973405,33.9480968,-118.2462005
123503909,33.9506655,-118.2460981
122592288,34.1277763,-118.3529491
340147262,34.1275205,-118.3542833
122856388,34.1276005,-118.350864
122592291,34.1286118,-118.3506148
2446113448,34.1282107,-118.3530304
122592295,34.1295864,-118.3503651
